,filename,matched_label,label_group,similarity_score
6225,tess2018206045859-s0001-0000000139207989-0120-s_lc.fits,outlier,outlier,0.49514515748593446
6226,tess2018206045859-s0001-0000000266582596-0120-s_lc.fits,outlier,outlier,0.5640973014418278
6227,tess2018206045859-s0001-0000000141472806-0120-s_lc.fits,Pl,planet_like,0.7063569616588861
6228,tess2018206045859-s0001-0000000441192630-0120-s_lc.fits,outlier,outlier,0.5708999533603922
6229,tess2018206045859-s0001-0000000453079732-0120-s_lc.fits,err,outlier,0.7144696765792221
6230,tess2018206045859-s0001-0000000403237036-0120-s_lc.fits,*,stellar,0.8142878646974196
6231,tess2018206045859-s0001-0000000261645921-0120-s_lc.fits,outlier,outlier,0.37170698166949306
6232,tess2018206045859-s0001-0000000269729178-0120-s_lc.fits,outlier,outlier,0.4069317522613349
6233,tess2018206045859-s0001-0000000179518944-0120-s_lc.fits,outlier,outlier,0.47322898718909845
6234,tess2018206045859-s0001-0000000441193290-0120-s_lc.fits,PM*,stellar,0.8330874272951122
6235,tess2018206045859-s0001-0000000325279192-0120-s_lc.fits,outlier,outlier,0.41005095064838104
6236,tess2018206045859-s0001-0000000061708168-0120-s_lc.fits,outlier,outlier,0.4707436167471904
6237,tess2018206045859-s0001-0000000469975887-0120-s_lc.fits,outlier,outlier,0.4305295620730862
6238,tess2018206045859-s0001-0000000214365669-0120-s_lc.fits,Pl,planet_like,0.7355791367476358
6239,tess2018206045859-s0001-0000000309066745-0120-s_lc.fits,outlier,outlier,0.38882283404603235
6240,tess2018206045859-s0001-0000000177283812-0120-s_lc.fits,outlier,outlier,0.5055848837664655
6241,tess2018206045859-s0001-0000000266997039-0120-s_lc.fits,outlier,outlier,0.30331221153680804
6242,tess2018206045859-s0001-0000000404768956-0120-s_lc.fits,PM*,stellar,0.7483774300764134
6243,tess2018206045859-s0001-0000000394045029-0120-s_lc.fits,Pl,planet_like,0.7716729462955844
6244,tess2018206045859-s0001-0000000441322912-0120-s_lc.fits,outlier,outlier,0.5085037074948912
6245,tess2018206045859-s0001-0000000159857518-0120-s_lc.fits,outlier,outlier,0.5679040872482346
6246,tess2018206045859-s0001-0000000183642178-0120-s_lc.fits,PM*,stellar,0.8448113725093089
6247,tess2018206045859-s0001-0000000290484105-0120-s_lc.fits,outlier,outlier,0.39955984881690426
6248,tess2018206045859-s0001-0000000405411806-0120-s_lc.fits,outlier,outlier,0.5402025448197084
6249,tess2018206045859-s0001-0000000441083772-0120-s_lc.fits,PM*,stellar,0.612604453638571
6250,tess2018206045859-s0001-0000000469946169-0120-s_lc.fits,outlier,outlier,0.5252195021370705
6251,tess2018206045859-s0001-0000000220481259-0120-s_lc.fits,PM*,stellar,0.6408508740323838
6252,tess2018206045859-s0001-0000000220526765-0120-s_lc.fits,Pl,planet_like,0.7760296475672365
6253,tess2018206045859-s0001-0000000350274116-0120-s_lc.fits,outlier,outlier,0.5132403308867692
6254,tess2018206045859-s0001-0000000179315999-0120-s_lc.fits,outlier,outlier,0.33903619215263
6255,tess2018206045859-s0001-0000000441432125-0120-s_lc.fits,outlier,outlier,0.477279064619083
6256,tess2018206045859-s0001-0000000167653919-0120-s_lc.fits,outlier,outlier,0.5555021173689331
